Observation time UTC,Data Source (station level pressure),Mean sea level pressure [Hpa],Station level pressure,Data Source (mean sea level pressure)
2003-11-18T10:00:00Z,H,1028.5,1020.4,H
2003-11-18T11:00:00Z,H,1028.5,1020.4,H
2003-11-18T12:00:00Z,H,1028.4,1020.3,H
2003-11-18T13:00:00Z,H,1027.8,1019.6,H
2003-11-18T14:00:00Z,H,1027.3,1019.1,H
2003-11-18T15:00:00Z,H,1027,1018.8,H
2003-11-18T16:00:00Z,H,1026.7,1018.5,H
2003-11-18T17:00:00Z,H,1027.2,1019,H
2003-11-18T18:00:00Z,H,1028,1019.8,H
2003-11-18T19:00:00Z,H,1028.2,1020.1,H
2003-11-18T20:00:00Z,H,1028.5,1020.5,H
2003-11-18T21:00:00Z,H,1028.3,1020.4,H
2003-11-18T22:00:00Z,H,1028,1020.1,H
2003-11-18T23:00:00Z,H,1027.7,1019.8,H
2003-11-19T00:00:00Z,H,1027.2,1019.3,H
2003-11-19T01:00:00Z,H,1027.1,1019.2,H
2003-11-19T02:00:00Z,H,1026.6,1018.7,H
2003-11-19T03:00:00Z,H,1026.2,1018.3,H
2003-11-19T04:00:00Z,H,1026,1018.1,H
2003-11-19T05:00:00Z,H,1026,1018.1,H
2003-11-19T06:00:00Z,H,1026.3,1018.3,H
2003-11-19T07:00:00Z,H,1026.9,1018.9,H
2003-11-19T08:00:00Z,H,1027.3,1019.3,H
2003-11-19T09:00:00Z,H,1028.1,1020,H
2003-11-19T10:00:00Z,H,1028.3,1020.2,H
2003-11-19T11:00:00Z,H,1028.5,1020.4,H
2003-11-19T12:00:00Z,H,1028.4,1020.3,H
2003-11-19T13:00:00Z,H,1028.2,1020.1,H
2003-11-19T14:00:00Z,H,1027.9,1019.8,H
2003-11-19T15:00:00Z,H,1027.8,1019.6,H
2003-11-19T16:00:00Z,H,1027.7,1019.5,H
2003-11-19T17:00:00Z,H,1027.9,1019.7,H
2003-11-19T18:00:00Z,H,1028,1019.9,H
2003-11-19T19:00:00Z,H,1028.3,1020.2,H
2003-11-19T20:00:00Z,H,1028.4,1020.4,H
2003-11-19T21:00:00Z,H,1028.2,1020.2,H
2003-11-19T22:00:00Z,H,1028.3,1020.3,H
2003-11-19T23:00:00Z,H,1027.8,1019.8,H
2003-11-20T00:00:00Z,H,1027.2,1019.3,H
2003-11-20T01:00:00Z,H,1027,1019.1,H
2003-11-20T02:00:00Z,H,1026.4,1018.5,H
2003-11-20T03:00:00Z,H,1025.8,1017.9,H
2003-11-20T04:00:00Z,H,1025.5,1017.6,H
2003-11-20T05:00:00Z,H,1025.2,1017.3,H
2003-11-20T06:00:00Z,H,1025,1017.1,H
2003-11-20T07:00:00Z,H,1025.4,1017.4,H
2003-11-20T08:00:00Z,H,1025.5,1017.5,H
2003-11-20T09:00:00Z,H,1025.7,1017.7,H
2003-11-20T10:00:00Z,H,1025.8,1017.7,H
2003-11-20T11:00:00Z,H,1025,1016.9,H
2003-11-20T12:00:00Z,H,1024.3,1016.2,H
2003-11-20T13:00:00Z,H,1023.7,1015.7,H
2003-11-20T14:00:00Z,H,1023.4,1015.4,H
2003-11-20T15:00:00Z,H,1022.8,1014.8,H
2003-11-20T16:00:00Z,H,1022.7,1014.7,H
2003-11-20T17:00:00Z,H,1022.6,1014.6,H
2003-11-20T18:00:00Z,H,1022.8,1014.8,H
2003-11-20T19:00:00Z,H,1022.9,1015,H
2003-11-20T20:00:00Z,H,1022.8,1014.9,H
2003-11-20T21:00:00Z,H,1022.2,1014.3,H
2003-11-20T22:00:00Z,H,1021.6,1013.7,H
2003-11-20T23:00:00Z,H,1020.8,1013,H
2003-11-21T00:00:00Z,H,1020.4,1012.6,H
2003-11-21T01:00:00Z,H,1020.1,1012.3,H
2003-11-21T02:00:00Z,H,1019.7,1011.9,H
2003-11-21T03:00:00Z,H,1018.9,1011.1,H
2003-11-21T04:00:00Z,H,1018.3,1010.5,H
2003-11-21T05:00:00Z,H,1018.2,1010.4,H
2003-11-21T06:00:00Z,H,1018.6,1010.7,H
2003-11-21T07:00:00Z,H,1018.7,1010.8,H
2003-11-21T08:00:00Z,H,1018.6,1010.7,H
2003-11-21T09:00:00Z,H,1018.4,1010.5,H
2003-11-21T10:00:00Z,H,1018.2,1010.3,H
2003-11-21T11:00:00Z,H,1017.8,1009.9,H
2003-11-21T12:00:00Z,H,1017.3,1009.4,H
2003-11-21T13:00:00Z,H,1017,1009.1,H
2003-11-21T14:00:00Z,H,1016.5,1008.6,H
2003-11-21T15:00:00Z,H,1016.2,1008.3,H
2003-11-21T16:00:00Z,H,1015.4,1007.5,H
2003-11-21T17:00:00Z,H,1015.4,1007.5,H
2003-11-21T18:00:00Z,H,1015.8,1007.9,H
2003-11-21T19:00:00Z,H,1015.8,1008,H
2003-11-21T20:00:00Z,H,1015.6,1007.8,H
2003-11-21T21:00:00Z,H,1015.4,1007.6,H
2003-11-21T22:00:00Z,H,1015.6,1007.8,H
2003-11-21T23:00:00Z,H,1014.9,1007.1,H
2003-11-22T00:00:00Z,H,1014.7,1006.9,H
2003-11-22T01:00:00Z,H,1013.9,1006.1,H
2003-11-22T02:00:00Z,H,1013.5,1005.7,H
2003-11-22T03:00:00Z,H,1013.1,1005.4,H
2003-11-22T04:00:00Z,H,1012.7,1004.9,H
2003-11-22T05:00:00Z,H,1012.4,1004.6,H
2003-11-22T06:00:00Z,H,1012.3,1004.5,H
2003-11-22T07:00:00Z,H,1012.4,1004.6,H
2003-11-22T08:00:00Z,H,1012.2,1004.4,H
2003-11-22T09:00:00Z,H,1012.6,1004.8,H
2003-11-22T10:00:00Z,H,1012.4,1004.6,H
2003-11-22T11:00:00Z,H,1012,1004.2,H
2003-11-22T12:00:00Z,H,1011.9,1004.1,H
2003-11-22T13:00:00Z,H,1011.3,1003.5,H
2003-11-22T14:00:00Z,H,1010.4,1002.6,H
2003-11-22T15:00:00Z,H,1009.9,1002.1,H
2003-11-22T16:00:00Z,H,1009.5,1001.7,H
2003-11-22T17:00:00Z,H,1009.5,1001.7,H
2003-11-22T18:00:00Z,H,1009.2,1001.4,H
2003-11-22T19:00:00Z,H,1009.2,1001.4,H
2003-11-22T20:00:00Z,H,1009.5,1001.7,H
2003-11-22T21:00:00Z,H,1009.8,1002,H
2003-11-22T22:00:00Z,H,1010,1002.2,H
2003-11-22T23:00:00Z,H,1009.9,1002.1,H
2003-11-23T00:00:00Z,H,1009.9,1002.1,H
2003-11-23T01:00:00Z,H,1009.5,1001.8,H
2003-11-23T02:00:00Z,H,1009.5,1001.8,H
2003-11-23T03:00:00Z,H,1009.3,1001.5,H
2003-11-23T04:00:00Z,H,1009.2,1001.4,H
2003-11-23T05:00:00Z,H,1008.8,1001,H
2003-11-23T06:00:00Z,H,1009.1,1001.3,H
2003-11-23T07:00:00Z,H,1009.4,1001.6,H
2003-11-23T08:00:00Z,H,1009.7,1001.9,H
2003-11-23T09:00:00Z,H,1009.9,1002.1,H
2003-11-23T10:00:00Z,H,1009.8,1002,H
2003-11-23T11:00:00Z,H,1009,1001.2,H
2003-11-23T12:00:00Z,H,1008.1,1000.3,H
2003-11-23T13:00:00Z,H,1007.4,999.6,H
2003-11-23T14:00:00Z,H,1006.3,998.5,H
2003-11-23T15:00:00Z,H,1005.5,997.7,H
2003-11-23T16:00:00Z,H,1005.4,997.6,H
2003-11-23T17:00:00Z,H,1005.1,997.3,H
2003-11-23T18:00:00Z,H,1005.3,997.5,H
2003-11-23T19:00:00Z,H,1005.6,997.8,H
2003-11-23T20:00:00Z,H,1005.8,998,H
2003-11-23T21:00:00Z,H,1006.3,998.5,H
2003-11-23T22:00:00Z,H,1006.6,998.8,H
2003-11-23T23:00:00Z,H,1007.1,999.4,H
2003-11-24T00:00:00Z,H,1007.9,1000.1,H
2003-11-24T01:00:00Z,H,1008.7,1000.8,H
2003-11-24T02:00:00Z,H,1009.2,1001.3,H
2003-11-24T03:00:00Z,H,1009.1,1001.3,H
2003-11-24T04:00:00Z,H,1009,1001.2,H
2003-11-24T05:00:00Z,H,1009.7,1001.8,H
2003-11-24T06:00:00Z,H,1009.8,1001.9,H
2003-11-24T07:00:00Z,H,1010.6,1002.7,H
2003-11-24T08:00:00Z,H,1011.2,1003.3,H
2003-11-24T09:00:00Z,H,1011.3,1003.4,H
2003-11-24T10:00:00Z,H,1012.6,1004.7,H
2003-11-24T11:00:00Z,H,1012.1,1004.2,H
2003-11-24T12:00:00Z,H,1011.6,1003.7,H
2003-11-24T13:00:00Z,H,1011.6,1003.7,H
2003-11-24T14:00:00Z,H,1011.8,1003.9,H
2003-11-24T15:00:00Z,H,1011.2,1003.3,H
2003-11-24T16:00:00Z,H,1011.3,1003.4,H
2003-11-24T17:00:00Z,H,1011.4,1003.5,H
2003-11-24T18:00:00Z,H,1011.4,1003.5,H
2003-11-24T19:00:00Z,H,1011.6,1003.7,H
2003-11-24T20:00:00Z,H,1011.8,1003.9,H
2003-11-24T21:00:00Z,H,1011.6,1003.7,H
2003-11-24T22:00:00Z,H,1011.1,1003.3,H
2003-11-24T23:00:00Z,H,1010.7,1002.9,H
2003-11-25T00:00:00Z,H,1009.9,1002.2,H
2003-11-25T01:00:00Z,H,1009.2,1001.5,H
2003-11-25T02:00:00Z,H,1008.6,1000.9,H
2003-11-25T03:00:00Z,H,1008.6,1000.9,H
2003-11-25T04:00:00Z,H,1008.6,1000.8,H
2003-11-25T05:00:00Z,H,1007.9,1000.1,H
2003-11-25T06:00:00Z,H,1007.3,999.5,H
2003-11-25T07:00:00Z,H,1007.4,999.6,H
2003-11-25T08:00:00Z,H,1007,999.2,H
2003-11-25T09:00:00Z,H,1006.8,999,H
2003-11-25T10:00:00Z,H,1006.8,999,H
2003-11-25T11:00:00Z,H,1005.9,998.1,H
2003-11-25T12:00:00Z,H,1005.4,997.7,H
2003-11-25T13:00:00Z,H,1004.7,997,H
2003-11-25T14:00:00Z,H,1003.9,996.1,H
2003-11-25T15:00:00Z,H,1003,995.3,H
2003-11-25T16:00:00Z,H,1002,994.3,H
2003-11-25T17:00:00Z,H,1001.7,994,H
2003-11-25T18:00:00Z,H,1002,994.3,H
2003-11-25T19:00:00Z,H,1001.9,994.2,H
2003-11-25T20:00:00Z,H,1001.7,994,H
2003-11-25T21:00:00Z,H,1000.8,993.1,H
2003-11-25T22:00:00Z,H,1000.1,992.5,H
2003-11-25T23:00:00Z,H,999.4,991.8,H
2003-11-26T00:00:00Z,H,998.6,991,H
2003-11-26T01:00:00Z,H,998.3,990.7,H
2003-11-26T02:00:00Z,H,997.5,989.9,H
2003-11-26T03:00:00Z,H,997,989.4,H
2003-11-26T04:00:00Z,H,996.1,988.5,H
2003-11-26T05:00:00Z,H,995.8,988.2,H
2003-11-26T06:00:00Z,H,995.9,988.3,H
2003-11-26T07:00:00Z,H,996.1,988.5,H
2003-11-26T08:00:00Z,H,996.4,988.7,H
2003-11-26T09:00:00Z,H,996.7,989,H
2003-11-26T10:00:00Z,H,996.9,989.2,H
2003-11-26T11:00:00Z,H,996.7,989,H
2003-11-26T12:00:00Z,H,995.9,988.2,H
2003-11-26T13:00:00Z,H,995.5,987.8,H
2003-11-26T14:00:00Z,H,995.2,987.5,H
2003-11-26T15:00:00Z,H,994.9,987.2,H
2003-11-26T16:00:00Z,H,995.1,987.4,H
2003-11-26T17:00:00Z,H,995.5,987.8,H
2003-11-26T18:00:00Z,H,995.8,988.1,H
2003-11-26T19:00:00Z,H,997,989.2,H
2003-11-26T20:00:00Z,H,998.3,990.5,H
2003-11-26T21:00:00Z,H,999.3,991.5,H
2003-11-26T22:00:00Z,H,999.7,991.9,H
2003-11-26T23:00:00Z,H,1000.5,992.7,H
2003-11-27T00:00:00Z,H,1000.6,992.8,H
2003-11-27T01:00:00Z,H,1000.3,992.5,H
2003-11-27T02:00:00Z,H,1000.7,992.9,H
2003-11-27T03:00:00Z,H,1000.7,992.9,H
2003-11-27T04:00:00Z,H,1000.6,992.8,H
2003-11-27T05:00:00Z,H,1000.5,992.7,H
2003-11-27T06:00:00Z,H,1001.1,993.3,H
2003-11-27T07:00:00Z,H,1002,994.1,H
2003-11-27T08:00:00Z,H,1002.3,994.4,H
2003-11-27T09:00:00Z,H,1003,995.1,H
2003-11-27T10:00:00Z,H,1003.5,995.6,H
2003-11-27T11:00:00Z,H,1003.6,995.7,H
2003-11-27T12:00:00Z,H,1003.9,996,H
2003-11-27T13:00:00Z,H,1003.6,995.7,H
2003-11-27T14:00:00Z,H,1003.6,995.7,H
2003-11-27T15:00:00Z,H,1003.6,995.7,H
2003-11-27T16:00:00Z,H,1003.9,996,H
2003-11-27T17:00:00Z,H,1004.2,996.3,H
2003-11-27T18:00:00Z,H,1004.9,997,H
2003-11-27T19:00:00Z,H,1005.3,997.4,H
2003-11-27T20:00:00Z,H,1005.8,997.9,H
2003-11-27T21:00:00Z,H,1006,998.2,H
2003-11-27T22:00:00Z,H,1006.3,998.4,H
2003-11-27T23:00:00Z,H,1006.4,998.6,H
2003-11-28T00:00:00Z,H,1006.4,998.6,H
2003-11-28T01:00:00Z,H,1006.9,999,H
2003-11-28T02:00:00Z,H,1006.7,998.8,H
2003-11-28T03:00:00Z,H,1006.3,998.5,H
2003-11-28T04:00:00Z,H,1006.4,998.5,H
2003-11-28T05:00:00Z,H,1006.9,999.1,H
2003-11-28T06:00:00Z,H,1008.3,1000.4,H
2003-11-28T07:00:00Z,H,1009.5,1001.6,H
2003-11-28T08:00:00Z,H,1010.7,1002.8,H
2003-11-28T09:00:00Z,H,1012.3,1004.4,H
2003-11-28T10:00:00Z,H,1013.5,1005.6,H
2003-11-28T11:00:00Z,H,1014.4,1006.4,H
2003-11-28T12:00:00Z,H,1015.1,1007.1,H
2003-11-28T13:00:00Z,H,1015.4,1007.4,H
2003-11-28T14:00:00Z,H,1015.8,1007.8,H
2003-11-28T15:00:00Z,H,1016.3,1008.3,H
2003-11-28T16:00:00Z,H,1016.9,1008.9,H
2003-11-28T17:00:00Z,H,1017.6,1009.6,H
2003-11-28T18:00:00Z,H,1018.4,1010.4,H
2003-11-28T19:00:00Z,H,1019.1,1011.1,H
2003-11-28T20:00:00Z,H,1019.6,1011.7,H
2003-11-28T21:00:00Z,H,1020.2,1012.3,H
2003-11-28T22:00:00Z,H,1020.6,1012.7,H
2003-11-28T23:00:00Z,H,1021.1,1013.2,H
2003-11-29T00:00:00Z,H,1021.1,1013.2,H
2003-11-29T01:00:00Z,H,1021.3,1013.4,H
2003-11-29T02:00:00Z,H,1021.4,1013.5,H
2003-11-29T03:00:00Z,H,1021.5,1013.6,H
2003-11-29T04:00:00Z,H,1021.5,1013.6,H
2003-11-29T05:00:00Z,H,1021.5,1013.6,H
2003-11-29T06:00:00Z,H,1022,1014.1,H
2003-11-29T07:00:00Z,H,1022.6,1014.6,H
2003-11-29T08:00:00Z,H,1022.7,1014.7,H
2003-11-29T09:00:00Z,H,1023.3,1015.3,H
2003-11-29T10:00:00Z,H,1023.7,1015.7,H
2003-11-29T11:00:00Z,H,1023.6,1015.6,H
2003-11-29T12:00:00Z,H,1023.5,1015.5,H
2003-11-29T13:00:00Z,H,1023.2,1015.2,H
2003-11-29T14:00:00Z,H,1022.9,1014.9,H
2003-11-29T15:00:00Z,H,1022.6,1014.6,H
2003-11-29T16:00:00Z,H,1022.8,1014.8,H
2003-11-29T17:00:00Z,H,1023.4,1015.4,H
2003-11-29T18:00:00Z,H,1023.8,1015.8,H
2003-11-29T19:00:00Z,H,1024.1,1016.1,H
2003-11-29T20:00:00Z,H,1024.4,1016.4,H
2003-11-29T21:00:00Z,H,1024.5,1016.5,H
2003-11-29T22:00:00Z,H,1024.7,1016.7,H
2003-11-29T23:00:00Z,H,1024.5,1016.6,H
2003-11-30T00:00:00Z,H,1024.7,1016.8,H
2003-11-30T01:00:00Z,H,1024.7,1016.7,H
2003-11-30T02:00:00Z,H,1024.5,1016.6,H
2003-11-30T03:00:00Z,H,1024.5,1016.6,H
2003-11-30T04:00:00Z,H,1024.8,1016.8,H
2003-11-30T05:00:00Z,H,1024.5,1016.6,H
2003-11-30T06:00:00Z,H,1024.7,1016.7,H
2003-11-30T07:00:00Z,H,1025,1017,H
2003-11-30T08:00:00Z,H,1025.2,1017.2,H
2003-11-30T09:00:00Z,H,1025.7,1017.7,H
2003-11-30T10:00:00Z,H,1025.8,1017.8,H
2003-11-30T11:00:00Z,H,1025.7,1017.7,H
2003-11-30T12:00:00Z,H,1025.5,1017.5,H
2003-11-30T13:00:00Z,H,1025.1,1017.1,H
2003-11-30T14:00:00Z,H,1025,1017,H
2003-11-30T15:00:00Z,H,1024.8,1016.8,H
2003-11-30T16:00:00Z,H,1025,1017,H
2003-11-30T17:00:00Z,H,1025.4,1017.4,H
2003-11-30T18:00:00Z,H,1025.9,1017.9,H
2003-11-30T19:00:00Z,H,1026.2,1018.2,H
2003-11-30T20:00:00Z,H,1026.3,1018.3,H
2003-11-30T21:00:00Z,H,1026.1,1018.2,H
2003-11-30T22:00:00Z,H,1026,1018,H
2003-11-30T23:00:00Z,H,1025.7,1017.8,H
2003-12-01T00:00:00Z,H,1025.6,1017.7,H
2003-12-01T01:00:00Z,H,1025.1,1017.2,H
2003-12-01T02:00:00Z,H,1024.8,1016.9,H
2003-12-01T03:00:00Z,H,1024.2,1016.3,H
2003-12-01T04:00:00Z,H,1024,1016.1,H
2003-12-01T05:00:00Z,H,1023.8,1015.9,H
2003-12-01T06:00:00Z,H,1024.1,1016.1,H
2003-12-01T07:00:00Z,H,1024.5,1016.5,H
2003-12-01T08:00:00Z,H,1024.9,1016.9,H
2003-12-01T09:00:00Z,H,1025.5,1017.5,H
2003-12-01T10:00:00Z,H,1025.5,1017.5,H
2003-12-01T11:00:00Z,H,1025.2,1017.2,H
2003-12-01T12:00:00Z,H,1024.7,1016.7,H
2003-12-01T13:00:00Z,H,1023.8,1015.8,H
2003-12-01T14:00:00Z,H,1023.7,1015.7,H
2003-12-01T15:00:00Z,H,1023.4,1015.3,H
2003-12-01T16:00:00Z,H,1023.1,1015,H
2003-12-01T17:00:00Z,H,1023.4,1015.3,H
2003-12-01T18:00:00Z,H,1023.8,1015.7,H
2003-12-01T19:00:00Z,H,1024.1,1016.1,H
2003-12-01T20:00:00Z,H,1024.3,1016.3,H
2003-12-01T21:00:00Z,H,1024.2,1016.2,H
2003-12-01T22:00:00Z,H,1023.8,1015.9,H
2003-12-01T23:00:00Z,H,1023.8,1015.9,H
2003-12-02T00:00:00Z,H,1023.4,1015.5,H
2003-12-02T01:00:00Z,H,1022.9,1015,H
2003-12-02T02:00:00Z,H,1022.6,1014.7,H
2003-12-02T03:00:00Z,H,1022.3,1014.4,H
2003-12-02T04:00:00Z,H,1022.2,1014.3,H
2003-12-02T05:00:00Z,H,1022.2,1014.3,H
2003-12-02T06:00:00Z,H,1022.6,1014.7,H
2003-12-02T07:00:00Z,H,1023.1,1015.1,H
2003-12-02T08:00:00Z,H,1023.4,1015.4,H
2003-12-02T09:00:00Z,H,1023.9,1015.9,H
2003-12-02T10:00:00Z,H,1024.1,1016.1,H
2003-12-02T11:00:00Z,H,1023.9,1015.9,H
2003-12-02T12:00:00Z,H,1023.9,1015.9,H
2003-12-02T13:00:00Z,H,1023.9,1015.9,H
2003-12-02T14:00:00Z,H,1023.5,1015.5,H
2003-12-02T15:00:00Z,H,1023.3,1015.3,H
2003-12-02T16:00:00Z,H,1023.4,1015.4,H
2003-12-02T17:00:00Z,H,1023.7,1015.7,H
2003-12-02T18:00:00Z,H,1024.2,1016.2,H
2003-12-02T19:00:00Z,H,1024.6,1016.6,H
2003-12-02T20:00:00Z,H,1025.2,1017.3,H
2003-12-02T21:00:00Z,H,1025.3,1017.4,H
2003-12-02T22:00:00Z,H,1025.6,1017.7,H
2003-12-02T23:00:00Z,H,1025.8,1017.9,H
2003-12-03T00:00:00Z,H,1025.8,1017.9,H
2003-12-03T01:00:00Z,H,1025.4,1017.5,H
2003-12-03T02:00:00Z,H,1025.3,1017.4,H
2003-12-03T03:00:00Z,H,1025.1,1017.2,H
2003-12-03T04:00:00Z,H,1024.7,1016.8,H
2003-12-03T05:00:00Z,H,1024.7,1016.8,H
2003-12-03T06:00:00Z,H,1025.2,1017.3,H
2003-12-03T07:00:00Z,H,1025.7,1017.7,H
2003-12-03T08:00:00Z,H,1026.1,1018.1,H
2003-12-03T09:00:00Z,H,1026.6,1018.6,H
2003-12-03T10:00:00Z,H,1026.7,1018.7,H
2003-12-03T11:00:00Z,H,1026.8,1018.7,H
2003-12-03T12:00:00Z,H,1026.7,1018.7,H
2003-12-03T13:00:00Z,H,1026.2,1018.2,H
2003-12-03T14:00:00Z,H,1026,1017.9,H
2003-12-03T15:00:00Z,H,1025.7,1017.6,H
2003-12-03T16:00:00Z,H,1025.7,1017.7,H
2003-12-03T17:00:00Z,H,1026,1018,H
2003-12-03T18:00:00Z,H,1026,1018,H
2003-12-03T19:00:00Z,H,1026.3,1018.3,H
2003-12-03T20:00:00Z,H,1026.3,1018.4,H
2003-12-03T21:00:00Z,H,1025.9,1018.1,H
2003-12-03T22:00:00Z,H,1025.6,1017.7,H
2003-12-03T23:00:00Z,H,1025,1017.1,H
2003-12-04T00:00:00Z,H,1024.4,1016.6,H
2003-12-04T01:00:00Z,H,1024,1016.2,H
2003-12-04T02:00:00Z,H,1023.7,1015.9,H
2003-12-04T03:00:00Z,H,1023.4,1015.6,H
2003-12-04T04:00:00Z,H,1023,1015.2,H
2003-12-04T05:00:00Z,H,1023,1015.1,H
2003-12-04T06:00:00Z,H,1023.1,1015.2,H
2003-12-04T07:00:00Z,H,1023.6,1015.7,H
2003-12-04T08:00:00Z,H,1024.1,1016.2,H
2003-12-04T09:00:00Z,H,1024.3,1016.4,H
2003-12-04T10:00:00Z,H,1024.4,1016.5,H
2003-12-04T11:00:00Z,H,1024.3,1016.4,H
2003-12-04T12:00:00Z,H,1023.9,1016,H
2003-12-04T13:00:00Z,H,1023.2,1015.3,H
2003-12-04T14:00:00Z,H,1022.5,1014.6,H
2003-12-04T15:00:00Z,H,1022.2,1014.2,H
2003-12-04T16:00:00Z,H,1021.9,1013.9,H
2003-12-04T17:00:00Z,H,1022.1,1014.1,H
2003-12-04T18:00:00Z,H,1022.4,1014.4,H
2003-12-04T19:00:00Z,H,1022.2,1014.3,H
2003-12-04T20:00:00Z,H,1022.3,1014.5,H
2003-12-04T21:00:00Z,H,1021.6,1013.8,H
2003-12-04T22:00:00Z,H,1020.7,1013,H
2003-12-04T23:00:00Z,H,1020.8,1013,H
2003-12-05T00:00:00Z,H,1020.4,1012.6,H
2003-12-05T01:00:00Z,H,1020.1,1012.3,H
2003-12-05T02:00:00Z,H,1019.8,1012,H
2003-12-05T03:00:00Z,H,1019.8,1012,H
2003-12-05T04:00:00Z,H,1019.4,1011.6,H
2003-12-05T05:00:00Z,H,1019.1,1011.3,H
2003-12-05T06:00:00Z,H,1019.3,1011.5,H
2003-12-05T07:00:00Z,H,1019.3,1011.4,H
2003-12-05T08:00:00Z,H,1018.9,1011,H
2003-12-05T09:00:00Z,H,1019,1011.1,H
2003-12-05T10:00:00Z,H,1019.5,1011.6,H
2003-12-05T11:00:00Z,H,1019.7,1011.8,H
2003-12-05T12:00:00Z,H,1019.3,1011.4,H
2003-12-05T13:00:00Z,H,1018.6,1010.7,H
2003-12-05T14:00:00Z,H,1017.6,1009.7,H
2003-12-05T15:00:00Z,H,1017.4,1009.5,H
2003-12-05T16:00:00Z,H,1017.5,1009.5,H
2003-12-05T17:00:00Z,H,1017.8,1009.8,H
2003-12-05T18:00:00Z,H,1017.8,1009.9,H
2003-12-05T19:00:00Z,H,1017.9,1010.1,H
2003-12-05T20:00:00Z,H,1017.7,1009.9,H
2003-12-05T21:00:00Z,H,1017.4,1009.6,H
2003-12-05T22:00:00Z,H,1016.5,1008.8,H
2003-12-05T23:00:00Z,H,1016.2,1008.5,H
2003-12-06T00:00:00Z,H,1016.4,1008.6,H
2003-12-06T01:00:00Z,H,1016.4,1008.6,H
2003-12-06T02:00:00Z,H,1015.6,1007.9,H
2003-12-06T03:00:00Z,H,1014.7,1007,H
2003-12-06T04:00:00Z,H,1014.2,1006.5,H
2003-12-06T05:00:00Z,H,1014.4,1006.7,H
2003-12-06T06:00:00Z,H,1015.2,1007.4,H
2003-12-06T07:00:00Z,H,1015.8,1008,H
2003-12-06T08:00:00Z,H,1016.5,1008.7,H
2003-12-06T09:00:00Z,H,1017.2,1009.4,H
2003-12-06T10:00:00Z,H,1017.8,1010,H
2003-12-06T11:00:00Z,H,1017.9,1010,H
2003-12-06T12:00:00Z,H,1017.9,1010,H
2003-12-06T13:00:00Z,H,1017.7,1009.9,H
2003-12-06T14:00:00Z,H,1017.2,1009.4,H
2003-12-06T15:00:00Z,H,1016.9,1009.1,H
2003-12-06T16:00:00Z,H,1017.4,1009.5,H
2003-12-06T17:00:00Z,H,1017.9,1010,H
2003-12-06T18:00:00Z,H,1018.1,1010.2,H
2003-12-06T19:00:00Z,H,1018.8,1010.9,H
2003-12-06T20:00:00Z,H,1019.4,1011.5,H
2003-12-06T21:00:00Z,H,1019.6,1011.7,H
2003-12-06T22:00:00Z,H,1019.8,1011.9,H
2003-12-06T23:00:00Z,H,1019.8,1012,H
2003-12-07T00:00:00Z,H,1019.4,1011.6,H
2003-12-07T01:00:00Z,H,1019.1,1011.3,H
2003-12-07T02:00:00Z,H,1018.5,1010.8,H
2003-12-07T03:00:00Z,H,1018.5,1010.7,H
2003-12-07T04:00:00Z,H,1018.5,1010.7,H
2003-12-07T05:00:00Z,H,1018.1,1010.3,H
2003-12-07T06:00:00Z,H,1018.5,1010.7,H
2003-12-07T07:00:00Z,H,1019.2,1011.3,H
2003-12-07T08:00:00Z,H,1019.6,1011.7,H
2003-12-07T09:00:00Z,H,1020.4,1012.5,H
2003-12-07T10:00:00Z,H,1020.6,1012.7,H
2003-12-07T11:00:00Z,H,1020.7,1012.8,H
2003-12-07T12:00:00Z,H,1020.5,1012.6,H
2003-12-07T13:00:00Z,H,1020.1,1012.2,H
2003-12-07T14:00:00Z,H,1019.9,1012,H
2003-12-07T15:00:00Z,H,1019.5,1011.6,H
2003-12-07T16:00:00Z,H,1019.4,1011.5,H
2003-12-07T17:00:00Z,H,1019.8,1011.9,H
2003-12-07T18:00:00Z,H,1020,1012.1,H
2003-12-07T19:00:00Z,H,1020.3,1012.4,H
2003-12-07T20:00:00Z,H,1020.6,1012.8,H
2003-12-07T21:00:00Z,H,1020.5,1012.7,H
2003-12-07T22:00:00Z,H,1020.3,1012.5,H
2003-12-07T23:00:00Z,H,1020.1,1012.3,H
2003-12-08T00:00:00Z,H,1019.8,1012,H
2003-12-08T01:00:00Z,H,1019.8,1012,H
2003-12-08T02:00:00Z,H,1019.6,1011.8,H
2003-12-08T03:00:00Z,H,1019.1,1011.3,H
2003-12-08T04:00:00Z,H,1018.8,1011,H
2003-12-08T05:00:00Z,H,1018.4,1010.6,H
2003-12-08T06:00:00Z,H,1018.1,1010.3,H
2003-12-08T07:00:00Z,H,1018.3,1010.5,H
2003-12-08T08:00:00Z,H,1018.7,1010.9,H
2003-12-08T09:00:00Z,H,1019,1011.2,H
2003-12-08T10:00:00Z,H,1019.1,1011.3,H
2003-12-08T11:00:00Z,H,1018.8,1010.9,H
2003-12-08T12:00:00Z,H,1018.2,1010.3,H
2003-12-08T13:00:00Z,H,1017.7,1009.8,H
2003-12-08T14:00:00Z,H,1017,1009.1,H
2003-12-08T15:00:00Z,H,1016.4,1008.5,H
2003-12-08T16:00:00Z,H,1015.9,1008.1,H
2003-12-08T17:00:00Z,H,1015.6,1007.7,H
2003-12-08T18:00:00Z,H,1016,1008.1,H
2003-12-08T19:00:00Z,H,1016.1,1008.3,H
